+----------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| key                                                                                       | types                           | occurrences | percents                 |
| nldidlnorm.XX.Item.Component.Resource.mods.extension7.rights._attrs                       | Array                           |        4402 |   0.27132693169427707369 |
| nldidlnorm.XX.Item.Component.Resource.mods.extension7.rights.description                  | Array                           |        4402 |   0.27132693169427707369 |
| nldidlnorm.XX.Item.Component.Resource.mods.name8.affiliation1                             | Array                           |        4375 |   0.26966272743354430252 |
| nldidlnorm.XX.Item2.Descriptor2.Statement.description                                     | Array                           |        4233 |   0.26091024576598698115 |
| nldidlnorm.XX.Item.Component.Resource.mods.classification2                                | Object                          |        4189 |   0.25819820919294106387 |
| nldidlnorm.XX.Item.Component.Resource.mods.classification2._attrs                         | Array                           |        4189 |   0.25819820919294106387 |
| nldidlnorm.XX.Item.Component.Resource.mods.classification2.text                           | Array                           |        4189 |   0.25819820919294106387 |
| nldidlnorm.XX.Item.Component.Resource.mods.name1.namePart2._attrs                         | Array                           |        4095 |   0.25240431287779746539 |
| nldidlnorm.XX.Item.Component.Resource.mods.name1.namePart2.text                           | Array                           |        4095 |   0.25240431287779746539 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject2.temporal                              | Object                          |        4079 |   0.25141811776032624293 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject2.temporal._attrs                       | Array                           |        4079 |   0.25141811776032624293 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject2.temporal.text                         | Array                           |        4079 |   0.25141811776032624293 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject4.temporal                              | Object                          |        3940 |   0.24285054767729477576 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject4.temporal._attrs                       | Array                           |        3940 |   0.24285054767729477576 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject4.temporal.text                         | Array                           |        3940 |   0.24285054767729477576 |
| nldidlnorm.XX.Item.Component.Resource.mods.name5.affiliation2                             | Array                           |        3826 |   0.23582390746531212145 |
| nldidlnorm.XX.Item3.Descriptor2.Statement.description                                     | Array                           |        3798 |   0.23409806600973745438 |
| nldidlnorm.XX.Item.Component.Resource.mods.titleInfo4                                     | Object                          |        3636 |   0.22411284044534104942 |
| nldidlnorm.XX.Item.Component.Resource.mods.titleInfo4.title                               | Array                           |        3636 |   0.22411284044534104942 |
| nldidlnorm.XX.Item.Component.Resource.mods.name2.namePart2                                | Object (1338),Array (2251)      |        3589 |   0.22121589228776927794 |
| nldidlnorm.XX.Item0.Descriptor2.Statement.description                                     | Array                           |        3476 |   0.21425088927062857502 |
| nldidlnorm.XX.Item9.Descriptor2.Statement.description                                     | Array                           |        3456 |   0.21301814537378951919 |
| nldidlnorm.XX.Item.Component.Resource.mods.titleInfo4._attrs                              | Array                           |        3420 |   0.21079920635947921315 |
| Journal.XX.relatedItem1.identifier                                                        | Object                          |        3417 |   0.21061429477495335894 |
| Journal.XX.relatedItem1.identifier._attrs                                                 | Array                           |        3417 |   0.21061429477495335894 |
| Journal.XX.relatedItem1.identifier.text                                                   | Array                           |        3417 |   0.21061429477495335894 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem1.identifier                        | Object                          |        3417 |   0.21061429477495335894 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem1.identifier._attrs                 | Array                           |        3417 |   0.21061429477495335894 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem1.identifier.text                   | Array                           |        3417 |   0.21061429477495335894 |
| nldidlnorm.XX.Item8.Descriptor2.Statement.description                                     | Array                           |        3385 |   0.20864190454001085850 |
| nldidlnorm.XX.Item4.Descriptor2.Statement.description                                     | Array                           |        3365 |   0.20740916064317180267 |
| nldidlnorm.XX.Item7.Descriptor2.Statement.description                                     | Array                           |        3294 |   0.20303291980939314199 |
| nldidlnorm.XX.Item.Component.Resource.mods.name6.role3                                    | Object                          |        3250 |   0.20032088323634719695 |
| nldidlnorm.XX.Item.Component.Resource.mods.name6.role3.roleTerm                           | Object                          |        3250 |   0.20032088323634719695 |
| nldidlnorm.XX.Item.Component.Resource.mods.name6.role3.roleTerm._attrs                    | Array                           |        3250 |   0.20032088323634719695 |
| nldidlnorm.XX.Item.Component.Resource.mods.name6.role3.roleTerm.text                      | Array                           |        3250 |   0.20032088323634719695 |
| nldidlnorm.XX.Item.Component.Resource.mods.name1.affiliation3                             | Array                           |        3237 |   0.19951959970340182871 |
| nldidlnorm.XX.Item.Component.Resource.mods.name9.affiliation1                             | Array                           |        3225 |   0.19877995336529838410 |
| Journal.XX.relatedItem.titleInfo.title1                                                   | Array                           |        3187 |   0.19643773996130417525 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.titleInfo.title1                   | Array                           |        3187 |   0.19643773996130417525 |
| nldidlnorm.XX.Item6.Descriptor2.Statement.description                                     | Array                           |        3182 |   0.19612955398709439048 |
| nldidlnorm.XX.Item5.Descriptor2.Statement.description                                     | Array                           |        3141 |   0.19360242899857432741 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject8                                       | Object                          |        3124 |   0.19255459668626112579 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject8.topic                                 | Array (2401),Object (723)       |        3124 |   0.19255459668626112579 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.dateIssued1                         | Object (2579),Array (455)       |        3034 |   0.18700724915048536068 |
| nldidlnorm.XX.Item.Component.Resource.mods.extension8                                     | Object                          |        2891 |   0.17819313028808608790 |
| nldidlnorm.XX.Item.Component.Resource.mods.extension8.rights                              | Object                          |        2891 |   0.17819313028808608790 |
| nldidlnorm.XX.Item.Component.Resource.mods.extension8.rights._attrs                       | Array                           |        2891 |   0.17819313028808608790 |
| nldidlnorm.XX.Item.Component.Resource.mods.extension8.rights.description                  | Array                           |        2891 |   0.17819313028808608790 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject5.topic._attrs                          | Array                           |        2857 |   0.17609746566345968466 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject5.topic.text                            | Array                           |        2857 |   0.17609746566345968466 |
| nldidlnorm.XX.Item.Component.Resource.mods.name6.affiliation2                             | Array                           |        2812 |   0.17332379189557178822 |
| nldidlnorm.XX.Item.Component.Resource.mods.name3.namePart2                                | Object (736),Array (1962)       |        2698 |   0.16629715168358916166 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.dateIssued1._attrs                  | Array                           |        2579 |   0.15896232549739675033 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.dateIssued1.text                    | Array                           |        2579 |   0.15896232549739675033 |
| Journal.XX.relatedItem1.part.extent.end                                                   | Array                           |        2469 |   0.15218223406478192938 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem1.part.extent.end                   | Array                           |        2469 |   0.15218223406478192938 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject5.temporal                              | Object                          |        2449 |   0.15094949016794287355 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject5.temporal._attrs                       | Array                           |        2449 |   0.15094949016794287355 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject5.temporal.text                         | Array                           |        2449 |   0.15094949016794287355 |
| Journal.XX.relatedItem1.part.extent.start                                                 | Array                           |        2437 |   0.15020984382983942895 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem1.part.extent.start                 | Array                           |        2437 |   0.15020984382983942895 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject3.topic1                                | Array (1207),Object (1226)      |        2433 |   0.14996329505047162334 |
| nldidlnorm.XX.Item.Component.Resource.mods.name0.affiliation1                             | Array                           |        2369 |   0.14601851458058662248 |
| nldidlnorm.XX.Item.Component.Resource.mods.name2.affiliation3                             | Array                           |        2332 |   0.14373793837143436503 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject1.topic1._attrs                         | Array                           |        2277 |   0.14034789265512695455 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject1.topic1.text                           | Array                           |        2277 |   0.14034789265512695455 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject2.topic2                                | Array                           |        2274 |   0.14016298107060110034 |
| nldidlnorm.XX.Item.Component.Resource.mods.name7.role3                                    | Object                          |        2162 |   0.13325961524830234883 |
| nldidlnorm.XX.Item.Component.Resource.mods.name7.role3.roleTerm                           | Object                          |        2162 |   0.13325961524830234883 |
| nldidlnorm.XX.Item.Component.Resource.mods.name7.role3.roleTerm._attrs                    | Array                           |        2162 |   0.13325961524830234883 |
| nldidlnorm.XX.Item.Component.Resource.mods.name7.role3.roleTerm.text                      | Array                           |        2162 |   0.13325961524830234883 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject9                                       | Object                          |        2078 |   0.12808209088157831990 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject9.topic                                 | Array (1613),Object (465)       |        2078 |   0.12808209088157831990 |
| Journal.XX.relatedItem.name3                                                              | Object                          |        2067 |   0.12740408173831682670 |
| Journal.XX.relatedItem.name3.namePart                                                     | Array (1847),Object (220)       |        2067 |   0.12740408173831682670 |
| Journal.XX.relatedItem.name3.role                                                         | Object                          |        2067 |   0.12740408173831682670 |
| Journal.XX.relatedItem.name3.role.roleTerm                                                | Object                          |        2067 |   0.12740408173831682670 |
| Journal.XX.relatedItem.name3.role.roleTerm._attrs                                         | Array                           |        2067 |   0.12740408173831682670 |
| Journal.XX.relatedItem.name3.role.roleTerm.text                                           | Array                           |        2067 |   0.12740408173831682670 |
| nldidlnorm.XX.Item.Component.Resource.mods.identifier0                                    | Object                          |        2067 |   0.12740408173831682670 |
| nldidlnorm.XX.Item.Component.Resource.mods.identifier0._attrs                             | Array                           |        2067 |   0.12740408173831682670 |
| nldidlnorm.XX.Item.Component.Resource.mods.identifier0.text                               | Array                           |        2067 |   0.12740408173831682670 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.name3                              | Object                          |        2067 |   0.12740408173831682670 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.name3.namePart                     | Array (1847),Object (220)       |        2067 |   0.12740408173831682670 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.name3.role                         | Object                          |        2067 |   0.12740408173831682670 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.name3.role.roleTerm                | Object                          |        2067 |   0.12740408173831682670 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.name3.role.roleTerm._attrs         | Array                           |        2067 |   0.12740408173831682670 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.name3.role.roleTerm.text           | Array                           |        2067 |   0.12740408173831682670 |
| nldidlnorm.XX.Item.Component.Resource.mods.name4.namePart2                                | Object (354),Array (1638)       |        1992 |   0.12278129212517034652 |
| nldidlnorm.XX.Item.Component.Resource.mods.extension9                                     | Object                          |        1979 |   0.12198000859222496439 |
| nldidlnorm.XX.Item.Component.Resource.mods.extension9.rights                              | Object                          |        1979 |   0.12198000859222496439 |
| nldidlnorm.XX.Item.Component.Resource.mods.extension9.rights._attrs                       | Array                           |        1979 |   0.12198000859222496439 |
| nldidlnorm.XX.Item.Component.Resource.mods.extension9.rights.description                  | Array                           |        1979 |   0.12198000859222496439 |
| nldidlnorm.XX.Item.Component.Resource.mods.name.affiliation4                              | Array                           |        1969 |   0.12136363664380543648 |
| nldidlnorm.XX.Item.Component.Resource.mods.name7.affiliation2                             | Array                           |        1939 |   0.11951452079854683885 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject2.topic3                                | Array                           |        1903 |   0.11729558178423653281 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject6.topic._attrs                          | Array                           |        1867 |   0.11507664276992622676 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject6.topic.text                            | Array                           |        1867 |   0.11507664276992622676 |
| Journal.XX.relatedItem1.part.extent.total                                                 | Array                           |        1827 |   0.11261115497624810122 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem1.part.extent.total                 | Array                           |        1827 |   0.11261115497624810122 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject6.temporal                              | Object                          |        1643 |   0.10126991112532875150 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject6.temporal._attrs                       | Array                           |        1643 |   0.10126991112532875150 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject6.temporal.text                         | Array                           |        1643 |   0.10126991112532875150 |
| nldidlnorm.XX.Item.Component.Resource.mods.classification3                                | Object                          |        1638 |   0.10096172515111899448 |
| nldidlnorm.XX.Item.Component.Resource.mods.classification3._attrs                         | Array                           |        1638 |   0.10096172515111899448 |
| nldidlnorm.XX.Item.Component.Resource.mods.classification3.text                           | Array                           |        1638 |   0.10096172515111899448 |
| nldidlnorm.XX.Item.Component.Resource.mods.name5.namePart2                                | Object (287),Array (1332)       |        1619 |   0.09979061844912189005 |
| nldidlnorm.XX.Item.Component.Resource.mods.name3.affiliation3                             | Array                           |        1618 |   0.09972898125427993865 |
| nldidlnorm.XX.Item.Component.Resource.mods.name8.role3                                    | Object                          |        1589 |   0.09794150260386329243 |
| nldidlnorm.XX.Item.Component.Resource.mods.name8.role3.roleTerm                           | Object                          |        1589 |   0.09794150260386329243 |
| nldidlnorm.XX.Item.Component.Resource.mods.name8.role3.roleTerm._attrs                    | Array                           |        1589 |   0.09794150260386329243 |
| nldidlnorm.XX.Item.Component.Resource.mods.name8.role3.roleTerm.text                      | Array                           |        1589 |   0.09794150260386329243 |
| Journal.XX.relatedItem.physicalDescription                                                | Object                          |        1546 |   0.09529110322565931268 |
| Journal.XX.relatedItem.physicalDescription.form                                           | Array                           |        1546 |   0.09529110322565931268 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.physicalDescription                | Object                          |        1546 |   0.09529110322565931268 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.physicalDescription.form           | Array                           |        1546 |   0.09529110322565931268 |
| nldidlnorm.XX.Item.Component.Resource.mods.titleInfo1.subTitle                            | Array                           |        1543 |   0.09510619164113345847 |
| nldidlnorm.XX.Item3.Descriptor2.Statement.modified                                        | Array                           |        1535 |   0.09461309408239783336 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject2.topic4                                | Array                           |        1530 |   0.09430490810818807634 |
| nldidlnorm.XX.Item.Component.Resource.mods.name8.affiliation2                             | Array                           |        1519 |   0.09362689896492658315 |
| nldidlnorm.XX.Item4.Descriptor2.Statement.modified                                        | Array                           |        1442 |   0.08888083496209620016 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject0                                       | Object                          |        1417 |   0.08733990509104738731 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject0.topic                                 | Array (1137),Object (280)       |        1417 |   0.08733990509104738731 |
| nldidlnorm.XX.Item5.Descriptor2.Statement.modified                                        | Array                           |        1394 |   0.08592224960968246339 |
| nldidlnorm.XX.Item.Component.Resource.mods.name2.namePart2._attrs                         | Array                           |        1338 |   0.08247056669853310151 |
| nldidlnorm.XX.Item.Component.Resource.mods.name2.namePart2.text                           | Array                           |        1338 |   0.08247056669853310151 |
| nldidlnorm.XX.Item.Component.Resource.mods.name6.namePart2                                | Object (222),Array (1111)       |        1333 |   0.08216238072432333062 |
| nldidlnorm.XX.Item6.Descriptor2.Statement.modified                                        | Array                           |        1315 |   0.08105291121716817759 |
| nldidlnorm.XX.Item0.Descriptor2.Statement.modified                                        | Array                           |        1276 |   0.07864906061833201734 |
| nldidlnorm.XX.Item7.Descriptor2.Statement.modified                                        | Array                           |        1275 |   0.07858742342349005205 |
| nldidlnorm.XX.Item9.Descriptor2.Statement.modified                                        | Array                           |        1262 |   0.07778613989054466993 |
| nldidlnorm.XX.Item8.Descriptor2.Statement.modified                                        | Array                           |        1258 |   0.07753959111117686431 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject2.topic5                                | Array                           |        1251 |   0.07710813074728319061 |
| nldidlnorm.XX.Item.Component.Resource.mods.name4.affiliation3                             | Array                           |        1239 |   0.07636848440917974601 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject3.topic1._attrs                         | Array                           |        1226 |   0.07556720087623436388 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject3.topic1.text                           | Array                           |        1226 |   0.07556720087623436388 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject3.topic2                                | Array                           |        1169 |   0.07205388077024303672 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject7.topic._attrs                          | Array                           |        1165 |   0.07180733199087523111 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject7.topic.text                            | Array                           |        1165 |   0.07180733199087523111 |
| nldidlnorm.XX.Item.Component.Resource.mods.name7.namePart2                                | Object (183),Array (944)        |        1127 |   0.06946511858688102226 |
| nldidlnorm.XX.Item.Component.Resource.mods.name9.role3                                    | Object                          |        1118 |   0.06891038383330344574 |
| nldidlnorm.XX.Item.Component.Resource.mods.name9.role3.roleTerm                           | Object                          |        1118 |   0.06891038383330344574 |
| nldidlnorm.XX.Item.Component.Resource.mods.name9.role3.roleTerm._attrs                    | Array                           |        1118 |   0.06891038383330344574 |
| nldidlnorm.XX.Item.Component.Resource.mods.name9.role3.roleTerm.text                      | Array                           |        1118 |   0.06891038383330344574 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject3.topic3                                | Array                           |        1104 |   0.06804746310551609834 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.publisher1                          | Array                           |        1097 |   0.06761600274162242463 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.copyrightDate                       | Object (1010),Array (42)        |        1052 |   0.06484232897373454207 |
| nldidlnorm.XX.Item.Component.Resource.mods.name9.affiliation2                             | Array                           |        1048 |   0.06459578019436673646 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject3.topic4                                | Array                           |        1039 |   0.06404104544078915995 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject7.temporal                              | Object                          |        1024 |   0.06311648751815986114 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject7.temporal._attrs                       | Array                           |        1024 |   0.06311648751815986114 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject7.temporal.text                         | Array                           |        1024 |   0.06311648751815986114 |
| nldidlnorm.XX.Item3.Descriptor3                                                           | Object                          |        1013 |   0.06243847837489837488 |
| nldidlnorm.XX.Item3.Descriptor3.Statement                                                 | Object                          |        1013 |   0.06243847837489837488 |
| nldidlnorm.XX.Item3.Descriptor3.Statement._attrs                                          | Array                           |        1013 |   0.06243847837489837488 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.copyrightDate._attrs                | Array                           |        1010 |   0.06225356679037251373 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.copyrightDate.text                  | Array                           |        1010 |   0.06225356679037251373 |
| nldidlnorm.XX.Item.Component.Resource.mods.name5.affiliation3                             | Array                           |        1009 |   0.06219192959553056232 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject2.topic6                                | Array                           |        1009 |   0.06219192959553056232 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject3.topic5                                | Array                           |         971 |   0.05984971619153635347 |
| nldidlnorm.XX.Item3.Descriptor3.Statement.modified                                        | Array                           |         941 |   0.05800060034627776279 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.dateCreated1                        | Object (895),Array (6)          |         901 |   0.05553511255259964419 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.dateCreated1._attrs                 | Array                           |         895 |   0.05516528938354792189 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.dateCreated1.text                   | Array                           |         895 |   0.05516528938354792189 |
| nldidlnorm.XX.Item.Component.Resource.mods.name6.affiliation3                             | Array                           |         882 |   0.05436400585060253282 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject3.topic6                                | Array                           |         872 |   0.05374763390218300491 |
| nldidlnorm.XX.Item.Component.Resource.mods.name8.namePart2                                | Object (71),Array (789)         |         860 |   0.05300798756407956724 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject2.topic7                                | Array                           |         857 |   0.05282307597955371303 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.dateOther1                          | Object                          |         856 |   0.05276143878471175469 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.dateOther1._attrs                   | Array                           |         856 |   0.05276143878471175469 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo.dateOther1.text                     | Array                           |         856 |   0.05276143878471175469 |
| nldidlnorm.XX.Item.Component.Resource.mods.name0.role3                                    | Object                          |         817 |   0.05035758818587558749 |
| nldidlnorm.XX.Item.Component.Resource.mods.name0.role3.roleTerm                           | Object                          |         817 |   0.05035758818587558749 |
| nldidlnorm.XX.Item.Component.Resource.mods.name0.role3.roleTerm._attrs                    | Array                           |         817 |   0.05035758818587558749 |
| nldidlnorm.XX.Item.Component.Resource.mods.name0.role3.roleTerm.text                      | Array                           |         817 |   0.05035758818587558749 |
| nldidlnorm.XX.Item.Component.Resource.mods.name.nameIdentifier1                           | Object                          |         802 |   0.04943303026324629562 |
| nldidlnorm.XX.Item.Component.Resource.mods.name.nameIdentifier1._attrs                    | Array                           |         802 |   0.04943303026324629562 |
| nldidlnorm.XX.Item.Component.Resource.mods.name.nameIdentifier1.text                      | Array                           |         802 |   0.04943303026324629562 |
| Journal.XX.relatedItem.name4                                                              | Object                          |         791 |   0.04875502111998480936 |
| Journal.XX.relatedItem.name4.namePart                                                     | Array (789),Object (2)          |         791 |   0.04875502111998480936 |
| Journal.XX.relatedItem.name4.role                                                         | Object                          |         791 |   0.04875502111998480936 |
| Journal.XX.relatedItem.name4.role.roleTerm                                                | Object                          |         791 |   0.04875502111998480936 |
| Journal.XX.relatedItem.name4.role.roleTerm._attrs                                         | Array                           |         791 |   0.04875502111998480936 |
| Journal.XX.relatedItem.name4.role.roleTerm.text                                           | Array                           |         791 |   0.04875502111998480936 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.name4                              | Object                          |         791 |   0.04875502111998480936 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.name4.namePart                     | Array (789),Object (2)          |         791 |   0.04875502111998480936 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.name4.role                         | Object                          |         791 |   0.04875502111998480936 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.name4.role.roleTerm                | Object                          |         791 |   0.04875502111998480936 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.name4.role.roleTerm._attrs         | Array                           |         791 |   0.04875502111998480936 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.name4.role.roleTerm.text           | Array                           |         791 |   0.04875502111998480936 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject3.topic7                                | Array                           |         791 |   0.04875502111998480936 |
| nldidlnorm.XX.Item.Component.Resource.mods.name0.affiliation2                             | Array                           |         770 |   0.04746064002830380213 |
| Journal.XX.relatedItem.part.extent1                                                       | Object                          |         762 |   0.04696754246956817702 |
| Journal.XX.relatedItem.part.extent1._attrs                                                | Array                           |         762 |   0.04696754246956817702 |
| Journal.XX.relatedItem.part.extent1.total                                                 | Array                           |         762 |   0.04696754246956817702 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.part.extent1                       | Object                          |         762 |   0.04696754246956817702 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.part.extent1._attrs                | Array                           |         762 |   0.04696754246956817702 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.part.extent1.total                 | Array                           |         762 |   0.04696754246956817702 |
| nldidlnorm.XX.Item.Component.Resource.mods.classification4                                | Object                          |         740 |   0.04561152418304521144 |
| nldidlnorm.XX.Item.Component.Resource.mods.classification4._attrs                         | Array                           |         740 |   0.04561152418304521144 |
| nldidlnorm.XX.Item.Component.Resource.mods.classification4.text                           | Array                           |         740 |   0.04561152418304521144 |
| nldidlnorm.XX.Item.Component.Resource.mods.name3.namePart2._attrs                         | Array                           |         736 |   0.04536497540367739889 |
| nldidlnorm.XX.Item.Component.Resource.mods.name3.namePart2.text                           | Array                           |         736 |   0.04536497540367739889 |
| nldidlnorm.XX.Item.Component.Resource.mods.name9.namePart2                                | Object (60),Array (664)         |         724 |   0.04462532906557396123 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject8.topic._attrs                          | Array                           |         723 |   0.04456369187073200983 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject8.topic.text                            | Array                           |         723 |   0.04456369187073200983 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject2.topic8                                | Array                           |         717 |   0.04419386870168029446 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo1                                    | Object                          |         714 |   0.04400895711715443331 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo1.dateIssued                         | Object                          |         714 |   0.04400895711715443331 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo1.dateIssued._attrs                  | Array                           |         714 |   0.04400895711715443331 |
| nldidlnorm.XX.Item.Component.Resource.mods.originInfo1.dateIssued.text                    | Array                           |         714 |   0.04400895711715443331 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject3.topic8                                | Array                           |         700 |   0.04314603638936709284 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject8.temporal                              | Object                          |         671 |   0.04135855773895045356 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject8.temporal._attrs                       | Array                           |         671 |   0.04135855773895045356 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject8.temporal.text                         | Array                           |         671 |   0.04135855773895045356 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject4.topic1                                | Object (357),Array (306)        |         663 |   0.04086546018021482846 |
| nldidlnorm.XX.Item.Component.Resource.mods.name0.namePart2                                | Array (584),Object (41)         |         625 |   0.03852324677622061960 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject3.topic9                                | Array                           |         586 |   0.03611939617738445241 |
| nldidlnorm.XX.Item.Component.Resource.mods.subject2.topic9                                | Array                           |         572 |   0.03525647544959711194 |
| nldidlnorm.XX.Item.Component.Resource.mods.name7.affiliation3                             | Array                           |         543 |   0.03346899679918047266 |
| Journal.XX.relatedItem.originInfo.dateOther                                               | Object                          |         536 |   0.03303753643528679895 |
| Journal.XX.relatedItem.originInfo.dateOther._attrs                                        | Array                           |         536 |   0.03303753643528679895 |
| Journal.XX.relatedItem.originInfo.dateOther.text                                          | Array                           |         536 |   0.03303753643528679895 |
| Journal.XX.relatedItem.originInfo.dateOther1                                              | Object (528),Array (8)          |         536 |   0.03303753643528679895 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.originInfo.dateOther               | Object                          |         536 |   0.03303753643528679895 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.originInfo.dateOther._attrs        | Array                           |         536 |   0.03303753643528679895 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.originInfo.dateOther.text          | Array                           |         536 |   0.03303753643528679895 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.originInfo.dateOther1              | Object (528),Array (8)          |         536 |   0.03303753643528679895 |
| Journal.XX.relatedItem.originInfo.dateOther1._attrs                                       | Array                           |         528 |   0.03254443887655117384 |
| Journal.XX.relatedItem.originInfo.dateOther1.text                                         | Array                           |         528 |   0.03254443887655117384 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.originInfo.dateOther1._attrs       | Array                           |         528 |   0.03254443887655117384 |
| nldidlnorm.XX.Item.Component.Resource.mods.relatedItem.originInfo.dateOther1.text         | Array                           |         528 |   0.03254443887655117384 |
| nldidlnorm.XX.Item4.Descriptor3                                                           | Object                          |         513 |   0.03161988095392188197 |
| nldidlnorm.XX.Item4.Descriptor3.Statement                                                 | Object                          |         513 |   0.03161988095392188197 |
| nldidlnorm.XX.Item4.Descriptor3.Statement._attrs                                          | Array                           |         513 |   0.03161988095392188197 |
